name,business_type,address,city,region,phone,website,rating,reviews_count,latitude,longitude,data_source
Résultats,doctors,"
Immeuble Express, Tunis",Tunis,Tunisia,"
98 307 205",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
B18, Delta medical, 2092 Rue Habib Chatti, Tunis 2092",Tunis,Tunisia,"
26 350 035",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
2ème étage - Bureau 5, 26 Bis, Av. Habib Bourguiba, 2000",Tunis,Tunisia,"
97 110 197",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Centre Médical Clinique Les Jasmins : Cabinet N°1- R.D.C",Tunis,Tunisia,"
71 948 646",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Appartement 2-1, Bardo Palace, 63 Ave Habib Bourguiba, Tunis 2000",Tunis,Tunisia,"
71 660 722",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Av. Habib Chatti, Rés, Les Jasmins, Bloc D,El Manar 1",Tunis,Tunisia,"
71 870 112",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Résidence Yamama blocE appartement numéro 2",Tunis,Tunisia,"
71 884 305",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
voie X2, cité el khadra,1003 CENTRE MEDICAL EL KINDY",Tunis,Tunisia,"
71 901 254",https://www.google.com/maps/place/Dr.+HANNACHI+Iyed/data=!4m7!3m6!1s0x12e2cb174dea03d1:0x93916f2af0fb8aec!8m2!3d36.8469109!4d10.1978191!16s%2Fg%2F11c37qbt6g!19sChIJ0QPqTRfL4hIR7Ir78CpvkZM?authuser=0&hl=fr&rclk=1,,(369),,,Google Maps Direct
Résultats,doctors,"
Centre El Manar Médical, 2 Rue Tahar Sfar, Tunis 2092",Tunis,Tunisia,"
99 343 482",https://www.google.com/maps/place/Cabinet+Dr+Jihed+Yacoubi/data=!4m7!3m6!1s0x12fd334f59bce7a9:0x5eb7efde92ed7a37!8m2!3d36.8353358!4d10.1462063!16s%2Fg%2F11vpf53c17!19sChIJqee8WU8z_RIRN3rtkt7vt14?authuser=0&hl=fr&rclk=1,,(64),,,Google Maps Direct
Résultats,doctors,"
2eme etage, Delta Médical, Rue Habib Chatti, Tunis 2092",Tunis,Tunisia,"
56 111 807",https://www.google.com/maps/place/Cabinet+Dr+Jihed+Yacoubi/data=!4m7!3m6!1s0x12fd334f59bce7a9:0x5eb7efde92ed7a37!8m2!3d36.8353358!4d10.1462063!16s%2Fg%2F11vpf53c17!19sChIJqee8WU8z_RIRN3rtkt7vt14?authuser=0&hl=fr&rclk=1,,(64),,,Google Maps Direct
